rc_seg_ids,mics_ids
35A3187F-45FA-6933-92E8-7FCC969D9341-0,21509
6E2FA54B-9420-6D9A-5E42-2C9900520496-1,21510
380D46F7-98EA-1D65-6FCE-36920FA21B24-2,21511
235DCE45-29E5-9472-81AB-6E5AEE68964B-1,21512
010E5706-54A1-5302-60E6-01543BF58B41-3,21513
645876DF-8DE7-6FA3-6E02-7B9D0A0B394B-1,21514
F427464D-6E33-9E2F-31C2-376AFF5544FC,21515
6920C2B8-8122-0FFA-21DE-0819FC5C45B6-2,21516
0B559289-54FE-6696-2D31-3F4727D51BD6-0,21517
5BF26C52-5133-3FB0-A63E-7506621C606A-0,21518
C9E08464-91F4-6355-0AA4-345BE16D3059,21519
F482FC73-1EE9-4ECF-5AC4-E49B7B286622,21520
E1D597BF-1081-994D-59A4-7429B06B7117,21521
64FC4E21-48B8-2716-53A6-69DDFBFE4C1F-1,21522
77F92743-23D3-4534-1284-C5AB79462252,21523
232D1D82-29BB-277B-7D5C-1172A954809B-2,21524
274910FA-4AE7-9E42-14B4-32A0F24B1802-0,21525
39B84197-58F0-2078-23F7-05C4F6009939-1,21527
63B06775-9068-01B7-3D38-5572455C2AAB-0,21528
2C5A8CAF-596D-2DC2-2CD5-11F2EF760F64,21529
19B32309-8028-5443-3D17-719AAA6E1B56-3,21530
2BD12A5E-041E-15CF-9E84-4D7FFFDFA313-2,21531
2CCFDD36-73E0-357C-41AF-208C5AD07A18-1,21532
0CC2C46E-4EE6-49AF-133F-04D440EA9877,21533
741E2742-1D52-08E4-75C7-57E8A0E400AE-3,21534
447F2BFC-4BE1-6127-61F8-13F1BFE56641-3,21535
7023E030-3E0F-011D-7A60-19E255DA0C73-0,21536
138750E3-9C10-49E0-8325-023DAB47A14B-0,21537
0A3E3FF2-618E-9B86-5230-2F9F39506F41-2,21538
621C11CA-8E40-375D-3D67-6174697F505B,21539
AECCCC2C-177C-5949-3960-5492FAB557C6,21540
8F253623-6448-5437-43DA-47931B825BCE,21541
648FD527-94EF-3958-651A-2D3E1E0882E4-3,21542
771945CB-6EC9-2D42-94E8-6D4CB3049029-3,21543
6E954B21-55B5-0F1C-0C44-0B2C334B56A4-1,21544
63E0EFBF-0A24-8C56-39AC-029A0C80070F-0,21545
6C52B29B-546D-5DE7-500E-0FDF192F99AE-1,21546
279EDF8C-73D2-49BB-502D-2DF98D3E9E53-0,21547
648FD527-94EF-3958-651A-2D3E1E0882E4-2,21548
3B1293DF-3ECC-8240-95A6-1999CA3E8C46-2,21549
17BC9AE8-94E8-09D0-A157-65D091EFA635-0,21550
F5F23CAC-4F81-726C-9EDA-6F488CA370A5-1,21551
ZIP-35,21552
524F43A2-1D75-2FEF-208E-784036FC6106-2,21553
279EDF8C-73D2-49BB-502D-2DF98D3E9E53-2,21554
7E4A8271-4550-9DAA-1929-17D73B9D8E37-2,21555
2DD6F862-1C6F-44A7-990D-6CE287A811AF-0,21556
242BD693-4908-2280-6E3E-CF7F086D26F9,21557
493770A3-2BC8-6626-9F27-4C51417C2224-0,21558
501BDB64-32F3-98A3-55E0-76D380804F1D-3,21559
11C9E826-48A0-A291-0099-23995272452B-2,21560
AA0CB57C-7731-67E4-7E3A-EC4969A30287,21561
EB5CCCBF-6382-7902-69D5-107CD76DA14C,21562
EE245428-16ED-2BFE-645A-2E304E541801-2,21563
ZIP-06,21564
6295041E-A639-0443-6C59-137DD1977F61-0,21565
7E0984DC-765E-9856-8DCE-D082FA370782,21566
66E7CB4F-0471-7EF2-55D5-2F7C04897676-1,21567
514F4C98-186E-26FF-8A06-125174FC3E61-0,21568
C1E879CB-2C6F-2E0F-88B3-FE5F7D575ECF,21569
2579F0F2-428D-356F-355D-6246026441B7-1,21570
BD859106-39B6-800F-6300-7C86197CA085,21571
47CB4580-37B7-59B9-9B9B-4494A55F7FD0-1,21572
6BDBCC45-63AB-6D5C-35DD-2C522B4318F1-2,21573
CEB31A4D-A2C2-8E63-1B91-6D44E6A35872,21574
2F5BFBD8-59DB-9482-9039-11DD3B061CEB-3,21575
8DC28EBD-6A72-11EB-A2EB-6B47228A1718,21576
413E6A6F-875E-3BC5-30C7-7F33500E4D11-3,21577
75A856AE-5139-2A9E-2C05-7E162AE14AF3-3,21578
6808B20B-A69B-9552-71F0-69AF17163634-2,21579
7A1A794C-1A6C-1CD2-102C-E3E6BF751DCD,21580
98176435-5B04-4FA1-04DC-9705F22909B3,26197
C40D6315-5E34-03BA-4390-93DF6D2A241F,26198
ED2DA7FC-794C-750B-0D5C-32DFD5619C11-A,29889
C6935C0C-5478-301A-2FA2-8EA52629026E-A,29890
94D69B48-347A-30D3-A638-DB6ED01633B4-A,29891
BC60BFE7-4FCF-2662-8232-385DB1491128-A,29892
3154C41D-4140-9568-81E5-23D695C60847-A,29893
61EC3967-9BC9-89D9-9335-C4971B2463FE-A,29894
E94A003E-3339-8957-56E2-5B85102A7723-A,29895
3E4B9327-1180-57EC-A1F4-34239EFB03C0-A,29896
0147EC73-9F9E-238D-7141-5377C7073CC3-A,29897
F23D54F9-8BA0-A2DA-5883-7CAFFD443B7B-A,29898
0EEDA5C7-3B7D-863B-2576-3858F2775865-A,29899
8212CD43-7015-556A-A2BD-BA8BD55475DB-A,29900
5A6B9B87-7BF5-6FBB-49AA-76909A0120EB-A,29901
EE232BB7-847D-46A8-74BF-17290DD9038B-A,29902
25436F1E-9FA2-5FB6-05D8-725FCA36465D-A,29903
F8BDA8D8-211D-341C-9654-F2884F221F48-A,29904
105F4413-38F9-A46A-A3EC-B43787D442BC-A,29905
AD176E99-A650-1989-85D9-A840E6362CFF-A,29906
5C5EED59-3FEF-6E32-8D68-39C6E4C20178-A,29907
CF673E39-35E8-0781-716D-FEBF2D53764A-A,29908
86ECCCEE-90D1-84A9-347B-9387221458E5-A,29909
0B520227-4DF2-7EBD-7C48-EEBE499F9186-A,29910
50BCAD52-9254-8822-8873-3DCCD1205AB1-A,29911
A09B1689-45DA-73F3-5B47-28CDEBB481F2-A,29912
12B44629-26E8-5081-54F1-14CC20150369-A,29913
08514A7B-2F70-3E96-33EB-519FCE6172E7-A,29914
6C638C1A-1611-0306-2958-7D8E797F84E3-A,29915
F00E78B6-50A0-9CF6-9056-C043A0EF9A0B-A,29916
9BE91333-3C37-72A8-78C5-912236BA680C-A,29917
EFE63296-8FD6-95E8-4224-567FFF26413E-A,29918
4E587FFF-8FA2-4B9D-9B3F-645A61867831-A,29919
7E3978A2-7F58-5A34-9359-5DBE7C846C84-A,29920
E5F908E7-8103-2A9F-8E48-2CB485166151-A,29921
7EE58437-3609-04C3-6089-2540BCE57429-A,29922
F9F2090E-4D32-1535-22CA-413A8FA0135D-A,29923
BD83A0C7-90AD-5EA4-84D6-08949D556C75-A,29924
313B9FAB-1020-5C5B-5A0F-CC76C43E8B33-A,29925
ACB016B4-1CBC-9701-3BD1-877D6F0755E9-A,29926
90E96288-43F6-4433-604B-72CFBC2A67DD-A,29927
E68E225F-885A-A583-6707-32C83FE08093-A,29928
E42520C1-0518-0B66-0036-36E277CF212F-A,29929
24FF0024-173F-61AC-8914-63C133833D75-A,29930
0A6FB1F2-6104-4C33-A565-83B081B1679D-A,29931
BA420447-7776-3F91-8020-FE3FEE4D9D8B-A,29932
B6FDD8E5-A388-21F2-7875-7AB81DD85DD4-A,29933
FCF3C512-17AB-4B5A-35E7-DF810DFD4D60-A,29934
824735BA-11D7-5F00-28AE-724C8D2C1A82-A,29935
9CA25423-A478-749B-13C6-1642B20865D3-A,29936
1D1D45D9-9B1F-2019-34C1-F6C45E0607CE-A,29937
6E6C87E8-3CD4-49BB-1C95-92DA180E1B78-A,29938
FAE07781-286B-5BB9-857B-9F53CDDC0B35-A,29939
F3625537-3D27-3BE1-5BC7-A83842765078-A,29940
E6A948E1-3788-581A-26B5-9DA93ADA7760-A,29941
A49C3936-8637-62CB-37FA-7913B2EB8827-A,29942
AD7B7BA0-21F8-5AB0-77FD-1DA1A53087FA-A,29943
F33FB15D-1BF7-1676-1FF2-46AD34A374C3-A,29944
55D954ED-A0FB-3E1A-A3FF-50AB40F92E28-A,29945
E4E6C790-8E42-4987-6C82-88E5B4B509C9-A,29946
434CEFAF-1415-A6FD-7F21-5EAC16E68F8D-A,29947
4720A91C-4187-5B2D-A545-C19B2C4B77F4-A,29948
22BD9E8C-011E-85EE-0ACE-6C82B6BB8EC2-A,29949
9F01510E-7CEF-1CF2-12DC-1F829A2D2249-A,29950
92A75C33-4BA0-703D-7B7A-7676F87F5AA8-A,29951
3BF64279-7ECE-7E82-2358-3EF50B8555A7-A,29952
288A4D92-A54F-911A-9AE3-E330CD9682CB-A,29953
2F565091-A025-63D8-201E-A965B696235B-A,29954
BB285398-57CB-8ED7-6B33-720B22BC7890-A,29955
5C6279EB-82BF-24FD-0A27-1E7722D695D6-A,29956
B766ABE7-17A3-8AFA-4312-7DD8D0BEA148-A,29957
5EADD030-87F8-3153-24E3-33E563923A4B-A,29958
BBE9A2C5-0D67-2488-21E3-7B719F7A73AD-A,29959
A722728E-3E85-5941-542C-73BB6088059A-A,29960
C5C054C7-44D2-0930-6B3F-219D55B4360A-A,29961
EA19978B-A646-657B-38FA-D289305B710C-A,29962
DEB6808C-A203-A4C1-92E5-C632DBB51CF4-A,29963
CB3CA5BC-6DE2-2241-9CF0-2191817355E5-A,29964
7C226708-1EF6-42FF-4990-32816C343293-A,29965
9E255D13-6E29-2601-6125-032412DC8651-A,29966
9344BEA6-39D3-2CFA-41D7-7F59D626395E-A,29967
14F31238-9C18-4225-465A-E19B3FEE4EAF-A,29968
D690B2D4-4135-1250-4173-6F4DCE65537F-A,29969
D04AF560-3551-63AC-A2C2-7BB297536A42-A,29970
9571F816-0DC0-916E-4022-3BFB506B1E1F-A,29971
F6796DFF-04EC-8166-4DD0-C32C85FF71CA-A,29972
5666EAC8-6AF8-5A77-41D9-E17A10968FE9-A,29973
41AA82C6-7FCF-3D5F-8CC3-0CFD102C07B7-A,29974
7984C305-1DDE-85AB-7AED-A140FD426ED7-A,29975
576F54F6-4DA8-0377-6F55-EC6F9AD96801-A,29976
FFBBD406-50F7-25B5-3A9B-BC19D10B081F-A,29977
B606A6D7-664C-696E-6E35-84FDC5A372B3-A,29978
F971DF5E-41C6-3874-6C74-40F8B33E594F-A,29979
161E78BD-0EF9-77D9-718D-A8CD541C92FC-A,29980
1D48754B-0177-1156-1679-44CDE908962B-A,29981
CA04B02C-374F-7191-0EAC-BC0B26EF39C8-A,29982
9E25674E-49FF-4B09-638E-E5A7993B74EE-A,29983
657CD236-289D-5858-3478-0F99458E4705-A,29984
85D348B6-3173-9BEB-17C7-21B99B3C0446-A,29985
D3B0CC92-82CF-4F87-13CF-37C5F8ED6B25-A,29986
9FCFFFCB-450E-7E3D-65DC-C92159F54DA2-A,29987
F2F2CFE3-5715-045A-7C3D-CE01F21F6C6F-A,29988
5E1F6935-538B-1D23-00DD-A77BC51B1197-A,29989
D84637F3-6571-1852-44FC-0ECB873492F2-A,29990
1838073D-2D5D-52C3-68D1-70A351E41CEF-A,29991
FEE5865D-7237-57EE-0D68-DF44F9CB18BD-A,29992
925FC4E6-607E-9FBD-31A9-022C0DE8321F-A,29993
E23B6BD0-0A58-12EA-2C12-F82BD2D03F59-A,29994
E20EC6B5-6684-157C-8983-2973BF8CA32C-A,29995
D304E108-3C25-7768-94BB-3E274B507155-A,29996
822E4C35-9745-81FF-3063-545C17D18ECE-A,29997
429250C6-1066-7A72-86E6-B1A3C48C6FB7-A,29998
C049A1B8-03EB-52AA-1527-6104F4197B28-A,29999
415DD144-5751-0A67-3111-DAB153A67D9A-A,30000
9A072172-3255-1AE4-1201-271CAEDD9957-A,30001
886C6D42-7E91-55C6-3833-279B59DA2605-A,30002
A87F4561-7920-73F9-43F4-539C825440F2-A,30003
17307E4C-9640-26FD-88BB-5F2F2E198572-A,30004
D547C8C6-2850-442F-8C56-C606F8D3026B-A,30006
39E315CC-2565-367F-9AD4-09E7D71185AC-A,30007
4B48D9D3-35D7-1667-9F73-CC7E6FD81E60-A,30008
AE8A76B0-86EA-9E7F-0FC5-8F74D44694FC-A,30009
63B25A18-2578-0A68-44CD-6249A6FF85DE-A,30010
99239DE9-14F9-182B-6E26-B851F7573EE2-A,30011
35A7310B-9588-412E-2FC7-F29C640A69EB-A,30012
09A4DDAD-0FDC-0C83-0BDC-4D664DC341D6-A,30013
ED74ADFC-662E-9595-3CDA-17BA23A79C6A-A,30014
00CF85D8-8D6B-24BE-1FF3-B1E01AED43C2-A,30015
266BF7A7-736C-815D-4A85-5CC8D9881BBD-A,30016
23069E39-169E-9C0D-3DE9-8DC3E099123F-A,30017
30B38F86-434F-3F13-7FAA-2EE9C3E4341D-A,30018
A2A0AE0E-A333-8147-4E2C-F1E479188A91-A,30019
72A6E3B1-1EB4-8B49-21AC-E86E4BC17A44-A,30020
5D6A98AF-09F2-9F83-9589-C83A40E47A07-A,30021
F399ED4C-7DF1-071E-95A0-373EF7259D87-A,30022
B35183DE-25EA-5E96-7D51-E5CF4F53A0A3-A,30023
9416E5C5-30EC-1A46-9AC2-0DCA698090F9-A,30024
3E69D3B5-7887-3369-955A-ADB6C17370F6-A,30025
85EC064E-1FA5-1C02-593A-D41276E0187D-A,30026
4EC93339-3B38-A205-3BBE-E6C5114B4092-A,30027
3C9F5980-9BAA-1DCA-035A-ACAD43BE03E1-A,30028
DEE9ACC5-054E-1570-04C8-2FFF82596F97-A,30029
4D1E9D64-8ED8-6B96-920B-57D076DB003C-A,30030
9F8BD628-9911-398D-7D8F-61F898BA373C-A,30031
89C13447-2E73-8FD6-1DF6-8CBC7C6E14FC-A,30032
BC4E074A-742D-3A55-1F9B-258FA3215E0F-A,30033
15F2269B-2319-081E-4558-881DD5770D51-A,30034
146EA58A-A14B-97D6-87C4-1AC9558D1E24-A,30035
3318352A-467A-4EF7-8A76-0C3A79A66868-A,30036
D56F7C8A-4745-4087-070C-14B7713734D3-A,30037
2691F8F3-09F5-280F-497D-26014A7EA00C-A,30038
AF90280C-A637-3A4D-5612-31A57E7A1834-A,30039
CEDC15FF-2194-9197-58EB-B8519248621A-A,30040
3E558CC8-2838-18E6-6C3E-F100976314D0-A,30041
4C377CCA-85C3-9F85-8AEA-151098450AA2-A,30042
B9946290-71C6-9780-374D-DAB03FD7249F-A,30043
8765BB2F-4D99-96B6-30B0-C9E340625EDE-A,30044
95B4CDED-41CF-1092-5EEA-D5D64FFE0D6B-A,30045
5F515D8C-25D2-2CFE-3C03-3CA1BC828B37-A,30046
64250857-2FE2-6D84-028D-EF2BECBE9A08-A,30047
DCB86273-0A1E-9921-96AE-C1DB4F972B68-A,30048
07311BEF-A593-388D-33B7-0971925F9878-A,30049
F92EB907-4546-A08F-7E80-7E001D821CAC-A,30050
26B5AAFF-819A-228A-710E-C4A82DE050B1-A,30051
4D0ED4CA-2B6F-555C-8CDE-A0070E13239C-A,30052
C563C9C4-4864-A15F-07E6-D309454A67C4-A,30053
562E4E72-3D9A-A3C6-120C-5AA5BD0384AC-A,30054
E08BE9CA-9FED-10FF-2621-F4F432CD505C-A,30055
FF6C94CC-47B7-9DEC-472E-6F707C8F11AE-A,30056
26A5D0AF-1FA0-1C44-9BE7-EF466D3D15C5-A,30057
9F71AFCA-58CE-7600-4CFA-2578664294A8-A,30058
0B0BA326-2CD0-5A41-71E2-01D4E15107F0-A,30059
CB330FCC-19CF-90B8-1005-233D7D7F3B97-A,30060
CF9DFEC3-57BC-8A32-4CF5-ADFC5C8923CF-A,30061
17147144-3B94-7065-6A0C-DA0ADF5419EC-A,30062
87472300-A633-3067-87AB-FF7F05671D61-A,30063
37BACCC5-1C69-3476-142D-FF1305870A57-A,30064
96932A5F-20E5-530C-7988-0424E4B333FC-A,30065
E1E7595B-52BB-8E3B-6BE7-F4E217CC28B6-A,30066
D1D35442-A197-975C-1F68-B0D580B97F53-A,30067
4EF09D64-78EB-1524-1208-05FC4C485D00-A,30068
0A825ED9-330E-1BD2-5101-1D2084A308FC-A,30069
69AF908E-35FC-82FD-2A7F-E7BE5A580337-A,30070
A7DFEF65-195A-5CAC-6BDA-C06B7B843DA1-A,30071
5DF6CD4E-2E35-1D12-0919-2AD5FB2C08AA-A,30072
C8F90DB4-7784-1399-3C06-363A998260F6-A,30073
92E9D238-8FD2-1174-530A-04E87B753418-A,30074
6893AB53-68D7-1683-5FD1-014A951099D0-A,30075
FECA52CF-74F5-11DF-91D0-3D3D5D6220AF-A,30076
0DB33F3E-82D6-7604-7020-CF718FF59B04-A,30077
41119AF9-3139-28F2-28B6-FC8309D1A570-A,30078
BDAC6D63-819F-4E6B-7926-E27D11977690-A,30079
05EBFE39-2EBB-5810-5FF2-CE0391654E88-A,30080
26FDC1D9-377B-01D6-6C92-7C8310E51556-A,30081
E46C5A7D-7325-396F-19C9-46DF7E4F58C2-A,30082
566378D0-8A67-773D-3B29-805C0CBA5646-A,30083
2F0DA9B8-2CE6-7A60-67CF-8624B6CF80AC-A,30084
B9DC5A17-0AD8-676D-0A29-E13C3574876A-A,30085
0C58A269-5B4C-74B8-5CBD-16D76CEC5080-A,30086
BF959FD4-028F-3967-9397-FEA1A74074FA-A,30087
A3C36A4B-81EC-5155-08CA-AB4320B1690B-A,30088
00F3F2DC-9037-9D98-52A2-A40DB36337FB-A,30089
392156B1-3833-2B06-0E32-AF29B2544142-A,30090
A42F721A-9F49-3448-46E8-163F395A54AD-A,30091
B738BF3A-20AD-4C7A-4775-CCA6831B91C9-A,30092
7138CD14-6F7F-989C-86D6-61E4102795FE-A,30093
6854DD6D-1D17-A53A-231A-35DBA6C31BDC-A,30094
00DD6DE9-0187-250A-91EC-01F780410769-A,30095
71E9C124-5A58-27C0-7573-D3BF256B73C3-A,30096
6F60B0B8-9C6D-9CFD-5883-EE43CE2305E2-A,30097
16A04F17-2152-104F-90D7-609E4C6FA14B-A,30098
16002F4A-90D8-6AAD-3BE6-34BCD0DD657E-A,30099
C860545B-31E2-17DD-5E6A-F32D10A4488E-A,30100
01191AA7-84AE-434F-2430-6AA99E8B54C0-A,30101
B22EA667-43F1-5462-90C2-95377F64A23E-A,30102
22E4A1E2-4520-9514-317C-84D344D63020-A,30103
97F55607-7C4C-1D4B-920E-2F4B40116005-A,30104
A5016EE7-437B-1CC4-A69F-002E915C4EBA-A,30105
B88BF01D-9D2D-A325-9206-58EF25FF81F0-A,30106
35402DC5-7B7E-A2F8-3778-B6B6ED221655-A,30107
C495CEE3-823C-8D26-1AEF-7B3ED1537082-A,30108
BC6927EB-233B-8D10-8C49-4670440646D3-A,30109
FB0C7B81-126C-8B36-004C-2A0061471D50-A,30110
97F0EB30-934C-3FF9-93EB-92C6005D2470-A,30111
128C20B5-7F41-7B3A-489A-A58A34EF3354-A,30112
31D205A0-03AE-7577-380C-A2BD12883EAA-A,30113
C4B80A15-7058-23BE-427B-1E0EBC745A4C-A,30114
AC01CEAC-5873-0335-1595-F0AF0BD24021-A,30115
974D382E-9511-076B-6D4D-8F245C3129B8-A,30116
47363EED-15A7-6E12-9ECC-2A84470F15AF-A,30117
DCB8FF5C-0884-20B1-365F-E09F5C4B1B16-A,30118
36F2DC27-9CE0-53A0-6525-63A322E161D0-A,30119
DC49BBF0-0E49-46D6-6FA6-6813EBCA412F-A,30120
B712B099-9892-618D-0310-D40A4A2E7CBC-A,30121
A04F9150-6C69-335B-6E1A-EC9630EA2443-A,30122
714555CC-6A10-4EF2-7ED8-724C0ED404D2-A,30123
0EC33D57-4E8F-9101-5326-EC8E6AE61DCB-A,30124
93350DA0-6751-8AF8-0A97-0060D29D4E01-A,30125
AF48F80E-3AC3-2B05-8135-1BB723E51FA3-A,30126
604BEBE7-81E1-89A4-18F6-8586802860C6-A,30127
D7A5674A-8CCB-58C7-1FCD-DD9B71F664A4-A,30128
8C4E0FB3-31EF-9437-0D2E-A9A315387E42-A,30129
E5FA9E34-94B1-95EF-242B-E72B491D9E9B-A,30130
463EECEB-1F9C-8CD1-183A-F8E03C770CC5-A,30131
B6632FE5-8588-6F14-743B-303BDC559C06-A,30132
8D47A633-0914-4294-977E-C075F54F1EDA-A,30133
9FC15011-722D-74BF-7806-F40A0F14884D-A,30134
33947549-4B0D-7A6A-291B-F7DA4FF2663E-A,30135
F9D8065C-3DE2-06D8-48F2-AE14F72484D2-A,30136
D55F26A6-0BD5-0AC2-932A-83CC349C3793-A,30137
7D046CC2-3166-38C4-367C-C6E66E1632FE-A,30138
049CA055-5AD6-07E1-4C90-12EF3DB18BE4-A,30139
B22D04C8-34D0-66AC-614E-029FB25D2EC8-A,30140
FC037D99-1692-0F86-3601-DDEEA2579BDB-A,30141
27BD15CD-7186-15A9-8A22-B9601903411C-A,30142
5661B741-A3DF-9CF6-3568-B75D2E7391C7-A,30143
36C22011-4C5C-27A7-17E6-6FDBCFDD192F-A,30144
89775D5D-61DF-26E5-637A-11C84CCC9824-A,30145
D1815E19-7D47-3B9E-6F90-8CB8AD7C4777-A,30146
3DCC614D-3E45-2BFA-51D7-F4B4211B4858-A,30147
1B1B561E-74AB-771D-4565-A58713FF3C39-A,30148
0F376EA6-93A6-64A9-79C0-4376B0601302-A,30149
66137B4F-0C15-8BF5-09CB-346CE1F31CAA-A,30150
CC0BD493-9283-0097-01BD-3B281B021BA5-A,30151
ADD1DFD0-66C6-5089-4389-75D8747B4854-A,30152
EB247FD7-2D11-8398-9C31-A71DE70186BA-A,30153
AD74F597-6D0C-2358-00A1-B3D1B8154DE2-A,30154
AB4204B6-A428-52E4-700E-FDA7587C3D88-A,30155
5C89608A-7D62-794E-27C7-62BF4AA84BA6-A,30156
2071B6AC-22B9-9F2F-4C19-6100DA3F23B3-A,30157
D87DD755-0981-8573-3C41-29B5AC175671-A,30158
5E73D3EF-5EF0-4106-067B-62B47A025D7B-A,30159
97E9157D-A5A9-75FF-79E4-3EA681087018-A,30160
F156BDEA-586A-9B8F-5D2C-61DD70498639-A,30161
32F7DC48-4F8D-A56A-2BC0-6505E3EA971C-A,30162
EFBD42E3-26DA-49CD-1A3B-6F04B9136364-A,30163
129905CB-71EE-6147-597E-5BBBC558A5B4-A,30164
2485F763-5766-598B-6A7D-CA8CBE8FA279-A,30165
F63DA3CB-3C13-5E8E-4F28-9D775FB870B2-A,30166
17C9A022-285C-4E61-97E9-54E2133F2D81-A,30167
7643339E-3B52-0D46-6DE6-04BAB6A08F0E-A,30168
2166AB14-43AF-5FBB-7CD4-A1E739303B74-A,30169
775DDE6F-7EFB-44B6-5123-2B3429E42250-A,30170
298FB8DA-70F3-0E5F-5A62-D3517D346A31-A,30171
E998CB2A-2264-75EA-1B5D-3A3C16752FAB-A,30172
4E1336D2-8E4B-2C38-02D7-E7ECE0DFA79B-A,30173
2BC27F60-5B6A-48A7-4A6B-588C877C7247-A,30174
4D520833-62F4-0EBF-A01F-CFFD1203428C-A,30175
025B520C-767F-40ED-433E-EF88F8B00EAD-A,30176
5A1B3F6E-5C06-11B4-80A4-5131762DA451-A,30177
3F5BEC1A-0D8D-7E86-2743-A8AC274238AC-A,30178
D5E2E787-302F-5E36-67E3-96E2429D2865-A,30179
FE69D9A7-0014-832D-0E9D-41F1F3F95207-A,30180
6109DF0F-0047-38E7-2D0B-358CA7573659-A,30181
B7502C4B-08E2-48F4-2E5A-2E53530A9169-A,30182
BB2CBF13-A31B-11BE-2E0A-6AC406A3925E-A,30183
5ED22C11-9FF0-5F97-0479-65AA50057783-A,30184
0FAFD6AC-A1DC-5DB4-516E-7D0E40A82FE1-A,30185
5C2E19CF-57E0-3270-9451-CD941DCF6626-A,30186
84FE3420-476B-7DF4-8815-51610B630E58-A,30187
3FE5FEC3-00BF-520B-3EEE-4327380D2B7C-A,30188
3731BDAD-2F7A-1AE5-2A51-96365CDE31B1-A,30189
E6A490E5-48E0-6C72-2852-839395C64716-A,30190
311A5B78-50D7-4922-9FAE-466DE4C62B12-A,30191
09542113-2231-A4BD-6E89-0002E931976F-A,30192
78DA30FF-066E-68F0-7196-C07195481E3D-A,30193
29BD9FCB-0DAE-91B9-3617-0F4EF2B13EA1-A,30194
DF8CE6F1-4282-1990-68D8-40533D17A444-A,30195
5145AC7D-0BAD-6A88-A788-EE63E1F86E5C-A,30196
F5B0044C-24AE-9080-819F-35D930BA4AB6-A,30197
359DB772-372B-3549-3A7A-9664C6E865CE-A,30198
504257CE-47E4-1193-1C64-B1B0045B832C-A,30199
0D7F3465-1A02-8B12-277E-9DE8143C284E-A,30200
2CD071FE-3BAC-0E29-614B-FF3754D67A81-A,30201
ADC6DA95-5E73-9927-5FD3-20E22F2F0DE1-A,30202
7CE42D21-2340-5399-7E87-729FA17C16CC-A,30203
6D85F736-4D38-2CC5-9895-0914130881C0-A,30204
738D495A-8B98-A3B3-3184-7D4F357A7A9F-A,30205
CDDFCE45-6E63-3490-5245-071401F2028B-A,30206
D9F913CA-7A08-8746-6DA3-3CC4211320A0-A,30207
F8C90D2A-0CD1-320C-3096-1A4645337F20-A,30208
B24F213C-8724-0E97-1B1B-F26944691E46-A,30209
D7FF4A5D-4CDD-7341-8846-AC5C005A1E5F-A,30210
0A49175A-A5C3-68A6-2B6D-25146681A25F-A,30211
CBCE98C3-751D-22C4-979E-032E12415E70-A,30212
513B862D-9F78-7A79-1747-972361D67668-A,30213
E77B280D-5AF1-3E6C-79D1-220A063A4FAE-A,30315
0F85D19C-754F-4D8F-A2B0-BE6E5B0293CF-A,30316
0F64F6D9-9592-93F6-2D18-21C714C0A020-A,30317
7F9F2B21-4E25-8B12-6658-05850C676AC7-A,30318
633B93BE-2ECF-A32C-3672-8D39382A3A71-A,30319
43369AB0-58DC-0F73-3A22-CFED1E43997B-A,30320
04D7EE66-2AC5-59B7-8130-6DD849CF45F5-A,30321
411C18D5-07EF-4E23-6B78-055790D10F0B-A,30322
8A923AFF-49C2-725D-287C-6AB1369D0351-A,30323
A2E8B849-82FE-3006-1B83-CA0335C98286-A,30324
4229E0DA-8FDF-4164-9500-A9F73F9E2FF0-A,30325
EB9BDF29-822F-10BA-5BDA-04C23A1397D0-A,30326
D7957E40-926C-92E1-8B58-0BCB4BBE6374-A,30327
3AA38FA9-5AB5-0C42-2A1B-6558BE5387FD-A,30328
F950F9BD-63B1-54EA-258D-D30F47FD9F02-A,30329
0105C306-13F5-73F8-8523-C82A815A2A77-A,30330
31FFA0F0-019B-2D65-4D71-E75B9B394E9E-A,30331
B8A0D2CE-6C40-8EDB-2A8C-166D99A75F41-A,30332
65785E43-3978-1A0A-0348-896CA59868D4-A,30333
8FB8F12C-52F1-2352-4E4D-1C583E2AA6EC-A,30334
2D91F77D-22D7-1F87-7E81-999E53D073B5-A,30335
7548B33D-037F-A3AA-76EC-40FFA04C2F78-A,30336
B9455F48-09E4-4663-1532-6E4BBEEB53D2-A,30337
84CAAAF3-1069-2BE2-8FB7-95DDD63212A0-A,30338
CEFC18FF-20DC-7828-8AC1-AE28DE961103-A,30339
7A720FC1-2706-6F36-0AD3-5634D1CE6EA1-A,30340
2920A6E4-219A-9C45-6762-B0EC4B63210E-A,30341
9B087910-9DD5-8684-9555-A8C46D4E82DA-A,30342
92470ED0-1624-892C-94CC-8EDF0E844E99-A,30343
54E6A67D-3468-37F0-597D-488982E273C9-A,30344
EC836976-1229-9A3B-5202-4628854E9403-A,30345
D1BE5A0A-323D-1F89-4965-A37C16039B87-A,30346
ADC484F3-05E8-704A-7A09-32EC50DD9C71-A,30347
BB2B4271-2003-7AED-99D6-00828EA64C41-A,30348
514895FF-28B7-A455-1CC3-8590590251B5-A,30349
9640F2C0-0400-04DE-7E06-58100085357F-A,30350
CC81F8DC-657C-8353-A23B-68C0DD3E4B16-A,30351
548BEDF8-33AF-4AE2-83F6-BD2386C80F5B-A,30352
